date,month_sin,month_cos,ssn
1877-06-01,1.2246467991473532e-16,-1.0,23.6
1877-07-01,-0.4999999999999997,-0.8660254037844388,10.0
1877-08-01,-0.8660254037844384,-0.5000000000000004,10.5
1877-09-01,-1.0,-1.8369701987210297e-16,28.1
1877-10-01,-0.8660254037844386,0.5000000000000001,11.2
1877-11-01,-0.5000000000000004,0.8660254037844384,23.6
1877-12-01,-2.4492935982947064e-16,1.0,3.5
1878-01-01,0.49999999999999994,0.8660254037844387,5.5
1878-02-01,0.8660254037844386,0.5000000000000001,11.0
1878-03-01,1.0,6.123233995736766e-17,13.1
1878-04-01,0.8660254037844387,-0.4999999999999998,0.2
1878-05-01,0.49999999999999994,-0.8660254037844387,9.9
1878-06-01,1.2246467991473532e-16,-1.0,10.7
1878-07-01,-0.4999999999999997,-0.8660254037844388,0.2
1878-08-01,-0.8660254037844384,-0.5000000000000004,0.0
1878-09-01,-1.0,-1.8369701987210297e-16,8.8
1878-10-01,-0.8660254037844386,0.5000000000000001,1.9
1878-11-01,-0.5000000000000004,0.8660254037844384,6.8
1878-12-01,-2.4492935982947064e-16,1.0,0.9
1879-01-01,0.49999999999999994,0.8660254037844387,1.6
1879-02-01,0.8660254037844386,0.5000000000000001,0.9
1879-03-01,1.0,6.123233995736766e-17,0.0
1879-04-01,0.8660254037844387,-0.4999999999999998,10.4
1879-05-01,0.49999999999999994,-0.8660254037844387,4.0
1879-06-01,1.2246467991473532e-16,-1.0,8.0
1879-07-01,-0.4999999999999997,-0.8660254037844388,12.6
1879-09-01,-1.0,-1.8369701987210297e-16,10.1
1879-12-01,-2.4492935982947064e-16,1.0,12.2
1886-10-01,-0.8660254037844386,0.5000000000000001,14.4
1886-11-01,-0.5000000000000004,0.8660254037844384,0.6
1887-03-01,1.0,6.123233995736766e-17,7.1
1887-04-01,0.8660254037844387,-0.4999999999999998,11.6
1887-09-01,-1.0,-1.8369701987210297e-16,12.4
1887-10-01,-0.8660254037844386,0.5000000000000001,11.0
1887-11-01,-0.5000000000000004,0.8660254037844384,11.5
1888-02-01,0.8660254037844386,0.5000000000000001,11.8
1888-03-01,1.0,6.123233995736766e-17,13.1
1888-04-01,0.8660254037844387,-0.4999999999999998,8.5
1888-05-01,0.49999999999999994,-0.8660254037844387,11.7
1888-06-01,1.2246467991473532e-16,-1.0,11.8
1888-07-01,-0.4999999999999997,-0.8660254037844388,5.0
1888-08-01,-0.8660254037844384,-0.5000000000000004,4.6
1888-09-01,-1.0,-1.8369701987210297e-16,14.6
1888-10-01,-0.8660254037844386,0.5000000000000001,3.4
1888-12-01,-2.4492935982947064e-16,1.0,11.1
1889-01-01,0.49999999999999994,0.8660254037844387,1.3
1889-03-01,1.0,6.123233995736766e-17,11.1
1889-04-01,0.8660254037844387,-0.4999999999999998,7.3
1889-05-01,0.49999999999999994,-0.8660254037844387,4.0
1889-06-01,1.2246467991473532e-16,-1.0,10.8
1889-09-01,-1.0,-1.8369701987210297e-16,10.9
1889-10-01,-0.8660254037844386,0.5000000000000001,3.4
1889-11-01,-0.5000000000000004,0.8660254037844384,0.3
1889-12-01,-2.4492935982947064e-16,1.0,11.2
1890-01-01,0.49999999999999994,0.8660254037844387,8.8
1890-02-01,0.8660254037844386,0.5000000000000001,1.1
1890-03-01,1.0,6.123233995736766e-17,8.5
1890-04-01,0.8660254037844387,-0.4999999999999998,2.7
1890-05-01,0.49999999999999994,-0.8660254037844387,7.9
1890-06-01,1.2246467991473532e-16,-1.0,2.2
1899-08-01,-0.8660254037844384,-0.5000000000000004,4.9
1900-08-01,-0.8660254037844384,-0.5000000000000004,7.1
1900-11-01,-0.5000000000000004,0.8660254037844384,7.5
1900-12-01,-2.4492935982947064e-16,1.0,0.5
1901-01-01,0.49999999999999994,0.8660254037844387,0.4
1901-02-01,0.8660254037844386,0.5000000000000001,4.0
1901-03-01,1.0,6.123233995736766e-17,7.4
1901-04-01,0.8660254037844387,-0.4999999999999998,0.0
1901-06-01,1.2246467991473532e-16,-1.0,9.7
1901-07-01,-0.4999999999999997,-0.8660254037844388,1.2
1901-08-01,-0.8660254037844384,-0.5000000000000004,1.7
1901-09-01,-1.0,-1.8369701987210297e-16,0.9
1901-10-01,-0.8660254037844386,0.5000000000000001,6.3
1901-11-01,-0.5000000000000004,0.8660254037844384,6.4
1901-12-01,-2.4492935982947064e-16,1.0,0.0
1902-02-01,0.8660254037844386,0.5000000000000001,0.0
1902-04-01,0.8660254037844387,-0.4999999999999998,0.0
1902-05-01,0.49999999999999994,-0.8660254037844387,4.7
1902-06-01,1.2246467991473532e-16,-1.0,2.4
1902-07-01,-0.4999999999999997,-0.8660254037844388,1.5
1902-08-01,-0.8660254037844384,-0.5000000000000004,3.8
1902-12-01,-2.4492935982947064e-16,1.0,1.8
1910-11-01,-0.5000000000000004,0.8660254037844384,8.3
1911-01-01,0.49999999999999994,0.8660254037844387,5.6
1911-06-01,1.2246467991473532e-16,-1.0,3.7
1911-07-01,-0.4999999999999997,-0.8660254037844388,5.9
1911-08-01,-0.8660254037844384,-0.5000000000000004,6.7
1911-09-01,-1.0,-1.8369701987210297e-16,6.7
1911-10-01,-0.8660254037844386,0.5000000000000001,4.5
1911-11-01,-0.5000000000000004,0.8660254037844384,7.0
1911-12-01,-2.4492935982947064e-16,1.0,3.7
1912-01-01,0.49999999999999994,0.8660254037844387,0.4
1912-02-01,0.8660254037844386,0.5000000000000001,0.0
1912-03-01,1.0,6.123233995736766e-17,8.2
1912-04-01,0.8660254037844387,-0.4999999999999998,7.6
1912-05-01,0.49999999999999994,-0.8660254037844387,7.4
1912-06-01,1.2246467991473532e-16,-1.0,6.9
1912-07-01,-0.4999999999999997,-0.8660254037844388,4.9
1912-08-01,-0.8660254037844384,-0.5000000000000004,0.5
1912-10-01,-0.8660254037844386,0.5000000000000001,7.6
1912-11-01,-0.5000000000000004,0.8660254037844384,1.9
1913-01-01,0.49999999999999994,0.8660254037844387,3.8
1913-02-01,0.8660254037844386,0.5000000000000001,4.8
1913-03-01,1.0,6.123233995736766e-17,0.8
1913-04-01,0.8660254037844387,-0.4999999999999998,1.6
1913-05-01,0.49999999999999994,-0.8660254037844387,0.0
1913-06-01,1.2246467991473532e-16,-1.0,0.0
1913-07-01,-0.4999999999999997,-0.8660254037844388,2.9
1913-08-01,-0.8660254037844384,-0.5000000000000004,0.4
1913-09-01,-1.0,-1.8369701987210297e-16,2.0
1913-10-01,-0.8660254037844386,0.5000000000000001,5.2
1913-11-01,-0.5000000000000004,0.8660254037844384,1.2
1913-12-01,-2.4492935982947064e-16,1.0,6.3
1914-01-01,0.49999999999999994,0.8660254037844387,4.7
1914-02-01,0.8660254037844386,0.5000000000000001,4.4
1914-03-01,1.0,6.123233995736766e-17,5.3
1914-05-01,0.49999999999999994,-0.8660254037844387,8.7
1914-06-01,1.2246467991473532e-16,-1.0,19.1
1914-07-01,-0.4999999999999997,-0.8660254037844388,9.1
1914-08-01,-0.8660254037844384,-0.5000000000000004,12.9
1914-09-01,-1.0,-1.8369701987210297e-16,21.2
1914-10-01,-0.8660254037844386,0.5000000000000001,13.7
1920-04-01,0.8660254037844387,-0.4999999999999998,24.7
1922-01-01,0.49999999999999994,0.8660254037844387,19.7
1922-04-01,0.8660254037844387,-0.4999999999999998,18.3
1922-05-01,0.49999999999999994,-0.8660254037844387,13.4
1922-06-01,1.2246467991473532e-16,-1.0,9.8
1922-07-01,-0.4999999999999997,-0.8660254037844388,18.3
1922-08-01,-0.8660254037844384,-0.5000000000000004,10.9
1922-09-01,-1.0,-1.8369701987210297e-16,7.8
1922-10-01,-0.8660254037844386,0.5000000000000001,10.4
1922-11-01,-0.5000000000000004,0.8660254037844384,12.2
1923-01-01,0.49999999999999994,0.8660254037844387,7.5
1923-02-01,0.8660254037844386,0.5000000000000001,2.5
1923-03-01,1.0,6.123233995736766e-17,5.5
1923-04-01,0.8660254037844387,-0.4999999999999998,10.2
1923-05-01,0.49999999999999994,-0.8660254037844387,5.3
1923-06-01,1.2246467991473532e-16,-1.0,15.3
1923-07-01,-0.4999999999999997,-0.8660254037844388,5.9
1923-08-01,-0.8660254037844384,-0.5000000000000004,0.8
1923-09-01,-1.0,-1.8369701987210297e-16,22.1
1923-10-01,-0.8660254037844386,0.5000000000000001,19.5
1923-11-01,-0.5000000000000004,0.8660254037844384,16.7
1923-12-01,-2.4492935982947064e-16,1.0,4.6
1924-01-01,0.49999999999999994,0.8660254037844387,0.8
1924-02-01,0.8660254037844386,0.5000000000000001,8.5
1924-03-01,1.0,6.123233995736766e-17,3.0
1924-04-01,0.8660254037844387,-0.4999999999999998,18.9
1925-01-01,0.49999999999999994,0.8660254037844387,9.1
1931-01-01,0.49999999999999994,0.8660254037844387,24.4
1931-08-01,-0.8660254037844384,-0.5000000000000004,21.6
1931-10-01,-0.8660254037844386,0.5000000000000001,16.6
1932-01-01,0.49999999999999994,0.8660254037844387,20.1
1932-02-01,0.8660254037844386,0.5000000000000001,17.6
1932-03-01,1.0,6.123233995736766e-17,18.8
1932-04-01,0.8660254037844387,-0.4999999999999998,18.7
1932-07-01,-0.4999999999999997,-0.8660254037844388,16.0
1932-08-01,-0.8660254037844384,-0.5000000000000004,11.3
1932-09-01,-1.0,-1.8369701987210297e-16,6.6
1932-10-01,-0.8660254037844386,0.5000000000000001,14.8
1932-11-01,-0.5000000000000004,0.8660254037844384,13.7
1932-12-01,-2.4492935982947064e-16,1.0,18.5
1933-01-01,0.49999999999999994,0.8660254037844387,20.4
1933-03-01,1.0,6.123233995736766e-17,16.8
1933-04-01,0.8660254037844387,-0.4999999999999998,4.9
1933-05-01,0.49999999999999994,-0.8660254037844387,5.3
1933-06-01,1.2246467991473532e-16,-1.0,8.7
1933-07-01,-0.4999999999999997,-0.8660254037844388,4.7
1933-08-01,-0.8660254037844384,-0.5000000000000004,0.4
1933-09-01,-1.0,-1.8369701987210297e-16,8.5
1933-10-01,-0.8660254037844386,0.5000000000000001,5.0
1933-11-01,-0.5000000000000004,0.8660254037844384,1.0
1933-12-01,-2.4492935982947064e-16,1.0,0.4
1934-01-01,0.49999999999999994,0.8660254037844387,5.7
1934-02-01,0.8660254037844386,0.5000000000000001,12.9
1934-03-01,1.0,6.123233995736766e-17,7.2
1934-04-01,0.8660254037844387,-0.4999999999999998,18.8
1934-05-01,0.49999999999999994,-0.8660254037844387,32.9
1934-06-01,1.2246467991473532e-16,-1.0,11.2
1934-07-01,-0.4999999999999997,-0.8660254037844388,15.3
1934-08-01,-0.8660254037844384,-0.5000000000000004,13.9
1934-09-01,-1.0,-1.8369701987210297e-16,6.7
1934-10-01,-0.8660254037844386,0.5000000000000001,9.5
1934-11-01,-0.5000000000000004,0.8660254037844384,14.5
1934-12-01,-2.4492935982947064e-16,1.0,25.7
1935-01-01,0.49999999999999994,0.8660254037844387,31.1
1935-02-01,0.8660254037844386,0.5000000000000001,34.1
1935-04-01,0.8660254037844387,-0.4999999999999998,20.4
1942-06-01,1.2246467991473532e-16,-1.0,18.9
1942-07-01,-0.4999999999999997,-0.8660254037844388,29.6
1942-08-01,-0.8660254037844384,-0.5000000000000004,33.7
1942-09-01,-1.0,-1.8369701987210297e-16,28.7
1942-10-01,-0.8660254037844386,0.5000000000000001,32.0
1943-01-01,0.49999999999999994,0.8660254037844387,20.7
1943-05-01,0.49999999999999994,-0.8660254037844387,23.6
1943-06-01,1.2246467991473532e-16,-1.0,12.7
1943-07-01,-0.4999999999999997,-0.8660254037844388,22.0
1943-08-01,-0.8660254037844384,-0.5000000000000004,32.3
1943-09-01,-1.0,-1.8369701987210297e-16,16.7
1943-10-01,-0.8660254037844386,0.5000000000000001,13.0
1943-11-01,-0.5000000000000004,0.8660254037844384,17.0
1943-12-01,-2.4492935982947064e-16,1.0,31.4
1944-01-01,0.49999999999999994,0.8660254037844387,6.1
1944-02-01,0.8660254037844386,0.5000000000000001,0.8
1944-03-01,1.0,6.123233995736766e-17,18.3
1944-04-01,0.8660254037844387,-0.4999999999999998,0.4
1944-05-01,0.49999999999999994,-0.8660254037844387,4.1
1944-06-01,1.2246467991473532e-16,-1.0,8.2
1944-07-01,-0.4999999999999997,-0.8660254037844388,8.5
1944-08-01,-0.8660254037844384,-0.5000000000000004,27.9
1944-09-01,-1.0,-1.8369701987210297e-16,23.7
1944-10-01,-0.8660254037844386,0.5000000000000001,28.1
1944-11-01,-0.5000000000000004,0.8660254037844384,17.9
1945-01-01,0.49999999999999994,0.8660254037844387,30.8
1945-02-01,0.8660254037844386,0.5000000000000001,21.2
1945-03-01,1.0,6.123233995736766e-17,35.9
1952-02-01,0.8660254037844386,0.5000000000000001,32.4
1952-03-01,1.0,6.123233995736766e-17,31.5
1952-04-01,0.8660254037844387,-0.4999999999999998,41.7
1952-05-01,0.49999999999999994,-0.8660254037844387,33.6
1952-09-01,-1.0,-1.8369701987210297e-16,40.4
1952-10-01,-0.8660254037844386,0.5000000000000001,34.2
1952-11-01,-0.5000000000000004,0.8660254037844384,31.8
1953-01-01,0.49999999999999994,0.8660254037844387,37.9
1953-02-01,0.8660254037844386,0.5000000000000001,5.9
1953-03-01,1.0,6.123233995736766e-17,14.7
1953-04-01,0.8660254037844387,-0.4999999999999998,39.6
1953-05-01,0.49999999999999994,-0.8660254037844387,18.3
1953-06-01,1.2246467991473532e-16,-1.0,31.5
1953-07-01,-0.4999999999999997,-0.8660254037844388,12.7
1953-08-01,-0.8660254037844384,-0.5000000000000004,33.6
1953-09-01,-1.0,-1.8369701987210297e-16,28.0
1953-10-01,-0.8660254037844386,0.5000000000000001,12.3
1953-11-01,-0.5000000000000004,0.8660254037844384,2.5
1953-12-01,-2.4492935982947064e-16,1.0,3.9
1954-01-01,0.49999999999999994,0.8660254037844387,0.4
1954-02-01,0.8660254037844386,0.5000000000000001,0.8
1954-03-01,1.0,6.123233995736766e-17,15.8
1954-04-01,0.8660254037844387,-0.4999999999999998,2.7
1954-05-01,0.49999999999999994,-0.8660254037844387,1.2
1954-06-01,1.2246467991473532e-16,-1.0,0.4
1954-07-01,-0.4999999999999997,-0.8660254037844388,7.3
1954-08-01,-0.8660254037844384,-0.5000000000000004,12.6
1954-09-01,-1.0,-1.8369701987210297e-16,2.3
1954-10-01,-0.8660254037844386,0.5000000000000001,10.5
1954-11-01,-0.5000000000000004,0.8660254037844384,13.4
1954-12-01,-2.4492935982947064e-16,1.0,11.3
1955-01-01,0.49999999999999994,0.8660254037844387,33.4
1955-02-01,0.8660254037844386,0.5000000000000001,29.9
1955-03-01,1.0,6.123233995736766e-17,7.3
1955-04-01,0.8660254037844387,-0.4999999999999998,16.4
1962-07-01,-0.4999999999999997,-0.8660254037844388,31.4
1962-08-01,-0.8660254037844384,-0.5000000000000004,31.5
1962-12-01,-2.4492935982947064e-16,1.0,33.2
1963-01-01,0.49999999999999994,0.8660254037844387,28.7
1963-02-01,0.8660254037844386,0.5000000000000001,35.2
1963-03-01,1.0,6.123233995736766e-17,24.8
1963-07-01,-0.4999999999999997,-0.8660254037844388,28.7
1963-11-01,-0.5000000000000004,0.8660254037844384,33.7
1963-12-01,-2.4492935982947064e-16,1.0,21.6
1964-01-01,0.49999999999999994,0.8660254037844387,22.6
1964-02-01,0.8660254037844386,0.5000000000000001,25.3
1964-03-01,1.0,6.123233995736766e-17,24.1
1964-04-01,0.8660254037844387,-0.4999999999999998,12.9
1964-05-01,0.49999999999999994,-0.8660254037844387,14.3
1964-06-01,1.2246467991473532e-16,-1.0,13.5
1964-07-01,-0.4999999999999997,-0.8660254037844388,4.8
1964-08-01,-0.8660254037844384,-0.5000000000000004,13.8
1964-09-01,-1.0,-1.8369701987210297e-16,7.0
1964-10-01,-0.8660254037844386,0.5000000000000001,9.2
1964-11-01,-0.5000000000000004,0.8660254037844384,11.1
1964-12-01,-2.4492935982947064e-16,1.0,22.1
1965-01-01,0.49999999999999994,0.8660254037844387,25.4
1965-02-01,0.8660254037844386,0.5000000000000001,20.8
1965-03-01,1.0,6.123233995736766e-17,17.5
1965-04-01,0.8660254037844387,-0.4999999999999998,10.2
1965-06-01,1.2246467991473532e-16,-1.0,23.3
1965-07-01,-0.4999999999999997,-0.8660254037844388,17.3
1965-08-01,-0.8660254037844384,-0.5000000000000004,13.3
1965-09-01,-1.0,-1.8369701987210297e-16,24.5
1965-10-01,-0.8660254037844386,0.5000000000000001,29.1
1965-11-01,-0.5000000000000004,0.8660254037844384,22.8
1965-12-01,-2.4492935982947064e-16,1.0,24.7
1974-03-01,1.0,6.123233995736766e-17,30.9
1974-12-01,-2.4492935982947064e-16,1.0,29.6
1975-01-01,0.49999999999999994,0.8660254037844387,27.3
1975-02-01,0.8660254037844386,0.5000000000000001,16.7
1975-03-01,1.0,6.123233995736766e-17,16.9
1975-04-01,0.8660254037844387,-0.4999999999999998,7.7
1975-05-01,0.49999999999999994,-0.8660254037844387,13.1
1975-06-01,1.2246467991473532e-16,-1.0,16.7
1975-09-01,-1.0,-1.8369701987210297e-16,20.3
1975-10-01,-0.8660254037844386,0.5000000000000001,13.6
1975-11-01,-0.5000000000000004,0.8660254037844384,27.9
1975-12-01,-2.4492935982947064e-16,1.0,11.6
1976-01-01,0.49999999999999994,0.8660254037844387,11.9
1976-02-01,0.8660254037844386,0.5000000000000001,6.4
1976-03-01,1.0,6.123233995736766e-17,31.5
1976-04-01,0.8660254037844387,-0.4999999999999998,27.3
1976-05-01,0.49999999999999994,-0.8660254037844387,18.2
1976-06-01,1.2246467991473532e-16,-1.0,17.9
1976-07-01,-0.4999999999999997,-0.8660254037844388,2.9
1976-08-01,-0.8660254037844384,-0.5000000000000004,24.1
1976-09-01,-1.0,-1.8369701987210297e-16,20.0
1976-11-01,-0.5000000000000004,0.8660254037844384,7.9
1976-12-01,-2.4492935982947064e-16,1.0,22.3
1977-01-01,0.49999999999999994,0.8660254037844387,23.8
1977-03-01,1.0,6.123233995736766e-17,13.0
1977-04-01,0.8660254037844387,-0.4999999999999998,19.0
1977-05-01,0.49999999999999994,-0.8660254037844387,27.0
1984-09-01,-1.0,-1.8369701987210297e-16,22.6
1984-10-01,-0.8660254037844386,0.5000000000000001,12.6
1984-11-01,-0.5000000000000004,0.8660254037844384,26.5
1984-12-01,-2.4492935982947064e-16,1.0,21.4
1985-01-01,0.49999999999999994,0.8660254037844387,17.8
1985-02-01,0.8660254037844386,0.5000000000000001,20.7
1985-03-01,1.0,6.123233995736766e-17,16.9
1985-04-01,0.8660254037844387,-0.4999999999999998,20.4
1985-06-01,1.2246467991473532e-16,-1.0,28.3
1985-08-01,-0.8660254037844384,-0.5000000000000004,10.1
1985-09-01,-1.0,-1.8369701987210297e-16,4.3
1985-10-01,-0.8660254037844386,0.5000000000000001,22.0
1985-11-01,-0.5000000000000004,0.8660254037844384,17.9
1985-12-01,-2.4492935982947064e-16,1.0,15.8
1986-01-01,0.49999999999999994,0.8660254037844387,2.8
1986-02-01,0.8660254037844386,0.5000000000000001,27.9
1986-03-01,1.0,6.123233995736766e-17,13.8
1986-04-01,0.8660254037844387,-0.4999999999999998,22.4
1986-05-01,0.49999999999999994,-0.8660254037844387,16.1
1986-06-01,1.2246467991473532e-16,-1.0,0.6
1986-07-01,-0.4999999999999997,-0.8660254037844388,18.1
1986-08-01,-0.8660254037844384,-0.5000000000000004,9.9
1986-09-01,-1.0,-1.8369701987210297e-16,5.1
1986-11-01,-0.5000000000000004,0.8660254037844384,15.4
1986-12-01,-2.4492935982947064e-16,1.0,5.8
1987-01-01,0.49999999999999994,0.8660254037844387,9.8
1987-02-01,0.8660254037844386,0.5000000000000001,3.4
1987-03-01,1.0,6.123233995736766e-17,17.4
1987-06-01,1.2246467991473532e-16,-1.0,18.8
1994-04-01,0.8660254037844387,-0.4999999999999998,27.4
1995-04-01,0.8660254037844387,-0.4999999999999998,21.6
1995-05-01,0.49999999999999994,-0.8660254037844387,19.4
1995-06-01,1.2246467991473532e-16,-1.0,22.5
1995-07-01,-0.4999999999999997,-0.8660254037844388,20.4
1995-08-01,-0.8660254037844384,-0.5000000000000004,18.2
1995-09-01,-1.0,-1.8369701987210297e-16,15.7
1995-11-01,-0.5000000000000004,0.8660254037844384,14.0
1995-12-01,-2.4492935982947064e-16,1.0,14.9
1996-01-01,0.49999999999999994,0.8660254037844387,13.3
1996-02-01,0.8660254037844386,0.5000000000000001,7.7
1996-03-01,1.0,6.123233995736766e-17,12.6
1996-04-01,0.8660254037844387,-0.4999999999999998,6.8
1996-05-01,0.49999999999999994,-0.8660254037844387,7.6
1996-06-01,1.2246467991473532e-16,-1.0,16.5
1996-07-01,-0.4999999999999997,-0.8660254037844388,11.8
1996-08-01,-0.8660254037844384,-0.5000000000000004,19.7
1996-09-01,-1.0,-1.8369701987210297e-16,3.0
1996-10-01,-0.8660254037844386,0.5000000000000001,0.7
1996-12-01,-2.4492935982947064e-16,1.0,14.0
1997-01-01,0.49999999999999994,0.8660254037844387,7.4
1997-02-01,0.8660254037844386,0.5000000000000001,11.0
1997-03-01,1.0,6.123233995736766e-17,12.1
1997-04-01,0.8660254037844387,-0.4999999999999998,23.0
1997-06-01,1.2246467991473532e-16,-1.0,20.8
1997-07-01,-0.4999999999999997,-0.8660254037844388,12.9
2005-10-01,-0.8660254037844386,0.5000000000000001,13.2
2006-01-01,0.49999999999999994,0.8660254037844387,20.9
2006-02-01,0.8660254037844386,0.5000000000000001,5.7
2006-03-01,1.0,6.123233995736766e-17,17.3
2006-07-01,-0.4999999999999997,-0.8660254037844388,22.2
2006-08-01,-0.8660254037844384,-0.5000000000000004,20.8
2006-09-01,-1.0,-1.8369701987210297e-16,23.7
2006-10-01,-0.8660254037844386,0.5000000000000001,14.9
2006-12-01,-2.4492935982947064e-16,1.0,22.3
2007-02-01,0.8660254037844386,0.5000000000000001,18.4
2007-03-01,1.0,6.123233995736766e-17,7.2
2007-04-01,0.8660254037844387,-0.4999999999999998,5.4
2007-05-01,0.49999999999999994,-0.8660254037844387,19.5
2007-06-01,1.2246467991473532e-16,-1.0,21.3
2007-07-01,-0.4999999999999997,-0.8660254037844388,15.1
2007-08-01,-0.8660254037844384,-0.5000000000000004,9.8
2007-09-01,-1.0,-1.8369701987210297e-16,4.0
2007-10-01,-0.8660254037844386,0.5000000000000001,1.5
2007-11-01,-0.5000000000000004,0.8660254037844384,2.8
2007-12-01,-2.4492935982947064e-16,1.0,17.3
2008-01-01,0.49999999999999994,0.8660254037844387,4.1
2008-02-01,0.8660254037844386,0.5000000000000001,2.9
2008-03-01,1.0,6.123233995736766e-17,15.5
2008-04-01,0.8660254037844387,-0.4999999999999998,3.6
2008-05-01,0.49999999999999994,-0.8660254037844387,4.6
2008-06-01,1.2246467991473532e-16,-1.0,5.2
2008-07-01,-0.4999999999999997,-0.8660254037844388,0.6
2008-08-01,-0.8660254037844384,-0.5000000000000004,0.3
