date,month_sin,month_cos,ssn
1897-02-01,0.8660254037844386,0.5000000000000001,49.0
1897-03-01,1.0,6.123233995736766e-17,48.7
1897-04-01,0.8660254037844387,-0.4999999999999998,51.7
1897-05-01,0.49999999999999994,-0.8660254037844387,33.3
1897-06-01,1.2246467991473532e-16,-1.0,18.9
1897-07-01,-0.4999999999999997,-0.8660254037844388,46.1
1897-08-01,-0.8660254037844384,-0.5000000000000004,36.4
1897-09-01,-1.0,-1.8369701987210297e-16,80.4
1897-10-01,-0.8660254037844386,0.5000000000000001,23.9
1897-11-01,-0.5000000000000004,0.8660254037844384,14.0
1897-12-01,-2.4492935982947064e-16,1.0,55.5
1898-01-01,0.49999999999999994,0.8660254037844387,50.4
1898-02-01,0.8660254037844386,0.5000000000000001,60.7
1898-03-01,1.0,6.123233995736766e-17,63.9
1898-04-01,0.8660254037844387,-0.4999999999999998,24.2
1898-05-01,0.49999999999999994,-0.8660254037844387,43.0
1898-06-01,1.2246467991473532e-16,-1.0,37.1
1898-07-01,-0.4999999999999997,-0.8660254037844388,15.0
1898-08-01,-0.8660254037844384,-0.5000000000000004,52.3
1898-09-01,-1.0,-1.8369701987210297e-16,58.1
1898-10-01,-0.8660254037844386,0.5000000000000001,57.1
1898-11-01,-0.5000000000000004,0.8660254037844384,51.6
1898-12-01,-2.4492935982947064e-16,1.0,21.1
1899-01-01,0.49999999999999994,0.8660254037844387,32.4
1899-02-01,0.8660254037844386,0.5000000000000001,15.3
1899-03-01,1.0,6.123233995736766e-17,30.3
1899-04-01,0.8660254037844387,-0.4999999999999998,23.6
1899-05-01,0.49999999999999994,-0.8660254037844387,12.9
1899-06-01,1.2246467991473532e-16,-1.0,34.1
1899-07-01,-0.4999999999999997,-0.8660254037844388,22.5
1899-09-01,-1.0,-1.8369701987210297e-16,14.0
1899-10-01,-0.8660254037844386,0.5000000000000001,21.7
1899-11-01,-0.5000000000000004,0.8660254037844384,13.0
1899-12-01,-2.4492935982947064e-16,1.0,17.6
1900-01-01,0.49999999999999994,0.8660254037844387,15.7
1900-02-01,0.8660254037844386,0.5000000000000001,22.8
1900-03-01,1.0,6.123233995736766e-17,14.4
1900-04-01,0.8660254037844387,-0.4999999999999998,26.8
1900-05-01,0.49999999999999994,-0.8660254037844387,25.3
1900-06-01,1.2246467991473532e-16,-1.0,20.1
1900-07-01,-0.4999999999999997,-0.8660254037844388,13.9
1900-09-01,-1.0,-1.8369701987210297e-16,13.9
1900-10-01,-0.8660254037844386,0.5000000000000001,21.6
1901-05-01,0.49999999999999994,-0.8660254037844387,17.0
1906-01-01,0.49999999999999994,0.8660254037844387,75.8
1906-02-01,0.8660254037844386,0.5000000000000001,52.3
1906-08-01,-0.8660254037844384,-0.5000000000000004,79.6
1906-10-01,-0.8660254037844386,0.5000000000000001,29.7
1906-11-01,-0.5000000000000004,0.8660254037844384,64.8
1907-04-01,0.8660254037844387,-0.4999999999999998,87.6
1907-05-01,0.49999999999999994,-0.8660254037844387,71.4
1907-06-01,1.2246467991473532e-16,-1.0,67.2
1907-07-01,-0.4999999999999997,-0.8660254037844388,82.9
1907-12-01,-2.4492935982947064e-16,1.0,78.9
1908-01-01,0.49999999999999994,0.8660254037844387,65.4
1908-02-01,0.8660254037844386,0.5000000000000001,56.6
1908-03-01,1.0,6.123233995736766e-17,47.9
1908-05-01,0.49999999999999994,-0.8660254037844387,68.0
1908-06-01,1.2246467991473532e-16,-1.0,80.2
1908-07-01,-0.4999999999999997,-0.8660254037844388,65.8
1908-10-01,-0.8660254037844386,0.5000000000000001,53.9
1908-11-01,-0.5000000000000004,0.8660254037844384,75.9
1908-12-01,-2.4492935982947064e-16,1.0,65.9
1909-02-01,0.8660254037844386,0.5000000000000001,77.6
1909-04-01,0.8660254037844387,-0.4999999999999998,53.7
1909-05-01,0.49999999999999994,-0.8660254037844387,60.0
1909-06-01,1.2246467991473532e-16,-1.0,37.8
1909-07-01,-0.4999999999999997,-0.8660254037844388,59.6
1909-08-01,-0.8660254037844384,-0.5000000000000004,38.5
1909-09-01,-1.0,-1.8369701987210297e-16,64.7
1910-01-01,0.49999999999999994,0.8660254037844387,44.0
1910-02-01,0.8660254037844386,0.5000000000000001,52.5
1910-03-01,1.0,6.123233995736766e-17,35.7
1910-04-01,0.8660254037844387,-0.4999999999999998,14.1
1910-05-01,0.49999999999999994,-0.8660254037844387,36.9
1910-06-01,1.2246467991473532e-16,-1.0,20.5
1910-07-01,-0.4999999999999997,-0.8660254037844388,23.5
1910-08-01,-0.8660254037844384,-0.5000000000000004,19.3
1910-09-01,-1.0,-1.8369701987210297e-16,43.7
1910-10-01,-0.8660254037844386,0.5000000000000001,63.9
1910-12-01,-2.4492935982947064e-16,1.0,9.6
1911-02-01,0.8660254037844386,0.5000000000000001,15.0
1911-03-01,1.0,6.123233995736766e-17,13.0
1911-04-01,0.8660254037844387,-0.4999999999999998,27.6
1911-05-01,0.49999999999999994,-0.8660254037844387,15.1
1912-09-01,-1.0,-1.8369701987210297e-16,15.9
1912-12-01,-2.4492935982947064e-16,1.0,10.6
1918-02-01,0.8660254037844386,0.5000000000000001,108.7
1918-06-01,1.2246467991473532e-16,-1.0,99.0
1918-12-01,-2.4492935982947064e-16,1.0,98.5
1919-01-01,0.49999999999999994,0.8660254037844387,80.2
1919-03-01,1.0,6.123233995736766e-17,110.9
1919-04-01,0.8660254037844387,-0.4999999999999998,86.3
1919-07-01,-0.4999999999999997,-0.8660254037844388,107.8
1919-08-01,-0.8660254037844384,-0.5000000000000004,115.1
1919-09-01,-1.0,-1.8369701987210297e-16,91.1
1919-10-01,-0.8660254037844386,0.5000000000000001,88.0
1919-11-01,-0.5000000000000004,0.8660254037844384,69.9
1919-12-01,-2.4492935982947064e-16,1.0,58.0
1920-01-01,0.49999999999999994,0.8660254037844387,85.3
1920-02-01,0.8660254037844386,0.5000000000000001,89.8
1920-05-01,0.49999999999999994,-0.8660254037844387,55.4
1920-06-01,1.2246467991473532e-16,-1.0,64.6
1920-07-01,-0.4999999999999997,-0.8660254037844388,45.7
1920-08-01,-0.8660254037844384,-0.5000000000000004,31.9
1920-09-01,-1.0,-1.8369701987210297e-16,60.5
1920-10-01,-0.8660254037844386,0.5000000000000001,82.7
1920-11-01,-0.5000000000000004,0.8660254037844384,45.3
1920-12-01,-2.4492935982947064e-16,1.0,49.8
1921-01-01,0.49999999999999994,0.8660254037844387,52.5
1921-02-01,0.8660254037844386,0.5000000000000001,47.1
1921-03-01,1.0,6.123233995736766e-17,44.5
1921-04-01,0.8660254037844387,-0.4999999999999998,54.0
1921-05-01,0.49999999999999994,-0.8660254037844387,37.0
1921-06-01,1.2246467991473532e-16,-1.0,56.2
1921-07-01,-0.4999999999999997,-0.8660254037844388,69.7
1921-08-01,-0.8660254037844384,-0.5000000000000004,38.0
1921-09-01,-1.0,-1.8369701987210297e-16,29.6
1921-10-01,-0.8660254037844386,0.5000000000000001,30.3
1921-11-01,-0.5000000000000004,0.8660254037844384,29.6
1921-12-01,-2.4492935982947064e-16,1.0,33.9
1922-02-01,0.8660254037844386,0.5000000000000001,43.9
1922-03-01,1.0,6.123233995736766e-17,91.3
1922-12-01,-2.4492935982947064e-16,1.0,29.0
1928-10-01,-0.8660254037844386,0.5000000000000001,102.3
1928-11-01,-0.5000000000000004,0.8660254037844384,83.9
1928-12-01,-2.4492935982947064e-16,1.0,98.3
1929-02-01,0.8660254037844386,0.5000000000000001,104.7
1929-03-01,1.0,6.123233995736766e-17,83.8
1929-04-01,0.8660254037844387,-0.4999999999999998,87.9
1929-05-01,0.49999999999999994,-0.8660254037844387,97.0
1929-09-01,-1.0,-1.8369701987210297e-16,57.3
1929-10-01,-0.8660254037844386,0.5000000000000001,90.1
1930-02-01,0.8660254037844386,0.5000000000000001,83.1
1930-03-01,1.0,6.123233995736766e-17,58.4
1930-04-01,0.8660254037844387,-0.4999999999999998,63.7
1930-05-01,0.49999999999999994,-0.8660254037844387,61.4
1930-06-01,1.2246467991473532e-16,-1.0,48.0
1930-07-01,-0.4999999999999997,-0.8660254037844388,36.5
1930-08-01,-0.8660254037844384,-0.5000000000000004,41.5
1930-09-01,-1.0,-1.8369701987210297e-16,53.5
1930-10-01,-0.8660254037844386,0.5000000000000001,57.2
1930-11-01,-0.5000000000000004,0.8660254037844384,59.4
1930-12-01,-2.4492935982947064e-16,1.0,43.0
1931-02-01,0.8660254037844386,0.5000000000000001,71.8
1931-03-01,1.0,6.123233995736766e-17,50.1
1931-04-01,0.8660254037844387,-0.4999999999999998,52.0
1931-05-01,0.49999999999999994,-0.8660254037844387,40.8
1931-06-01,1.2246467991473532e-16,-1.0,25.5
1931-07-01,-0.4999999999999997,-0.8660254037844388,29.0
1931-09-01,-1.0,-1.8369701987210297e-16,31.7
1931-11-01,-0.5000000000000004,0.8660254037844384,31.2
1931-12-01,-2.4492935982947064e-16,1.0,29.7
1932-05-01,0.49999999999999994,-0.8660254037844387,29.7
1932-06-01,1.2246467991473532e-16,-1.0,36.9
1933-02-01,0.8660254037844386,0.5000000000000001,36.9
1937-11-01,-0.5000000000000004,0.8660254037844384,123.9
1938-03-01,1.0,6.123233995736766e-17,144.2
1939-01-01,0.49999999999999994,0.8660254037844387,133.9
1939-02-01,0.8660254037844386,0.5000000000000001,129.0
1939-03-01,1.0,6.123233995736766e-17,107.8
1939-11-01,-0.5000000000000004,0.8660254037844384,113.7
1939-12-01,-2.4492935982947064e-16,1.0,70.2
1940-01-01,0.49999999999999994,0.8660254037844387,84.1
1940-02-01,0.8660254037844386,0.5000000000000001,99.1
1940-03-01,1.0,6.123233995736766e-17,138.9
1940-04-01,0.8660254037844387,-0.4999999999999998,101.1
1940-05-01,0.49999999999999994,-0.8660254037844387,90.6
1940-06-01,1.2246467991473532e-16,-1.0,139.8
1940-07-01,-0.4999999999999997,-0.8660254037844388,112.5
1940-09-01,-1.0,-1.8369701987210297e-16,110.8
1940-10-01,-0.8660254037844386,0.5000000000000001,91.5
1940-11-01,-0.5000000000000004,0.8660254037844384,97.4
1940-12-01,-2.4492935982947064e-16,1.0,113.8
1941-01-01,0.49999999999999994,0.8660254037844387,76.1
1941-02-01,0.8660254037844386,0.5000000000000001,74.3
1941-03-01,1.0,6.123233995736766e-17,77.5
1941-04-01,0.8660254037844387,-0.4999999999999998,54.6
1941-05-01,0.49999999999999994,-0.8660254037844387,49.0
1941-06-01,1.2246467991473532e-16,-1.0,99.6
1941-07-01,-0.4999999999999997,-0.8660254037844388,111.4
1941-08-01,-0.8660254037844384,-0.5000000000000004,100.1
1941-09-01,-1.0,-1.8369701987210297e-16,109.8
1941-10-01,-0.8660254037844386,0.5000000000000001,77.2
1941-11-01,-0.5000000000000004,0.8660254037844384,64.0
1941-12-01,-2.4492935982947064e-16,1.0,56.2
1942-01-01,0.49999999999999994,0.8660254037844387,59.5
1942-02-01,0.8660254037844386,0.5000000000000001,87.9
1942-03-01,1.0,6.123233995736766e-17,90.4
1942-04-01,0.8660254037844387,-0.4999999999999998,101.2
1942-05-01,0.49999999999999994,-0.8660254037844387,41.8
1942-11-01,-0.5000000000000004,0.8660254037844384,51.3
1942-12-01,-2.4492935982947064e-16,1.0,37.6
1943-02-01,0.8660254037844386,0.5000000000000001,48.1
1943-03-01,1.0,6.123233995736766e-17,45.7
1943-04-01,0.8660254037844387,-0.4999999999999998,43.5
1947-12-01,-2.4492935982947064e-16,1.0,164.9
1948-01-01,0.49999999999999994,0.8660254037844387,153.6
1948-02-01,0.8660254037844386,0.5000000000000001,122.0
1948-03-01,1.0,6.123233995736766e-17,134.3
1948-11-01,-0.5000000000000004,0.8660254037844384,135.6
1949-01-01,0.49999999999999994,0.8660254037844387,168.6
1949-05-01,0.49999999999999994,-0.8660254037844387,150.4
1949-12-01,-2.4492935982947064e-16,1.0,166.6
1950-01-01,0.49999999999999994,0.8660254037844387,143.9
1950-02-01,0.8660254037844386,0.5000000000000001,134.3
1950-03-01,1.0,6.123233995736766e-17,155.4
1950-04-01,0.8660254037844387,-0.4999999999999998,160.6
1950-05-01,0.49999999999999994,-0.8660254037844387,150.5
1950-06-01,1.2246467991473532e-16,-1.0,118.3
1950-07-01,-0.4999999999999997,-0.8660254037844388,128.9
1950-08-01,-0.8660254037844384,-0.5000000000000004,120.6
1950-09-01,-1.0,-1.8369701987210297e-16,72.7
1950-10-01,-0.8660254037844386,0.5000000000000001,87.0
1950-11-01,-0.5000000000000004,0.8660254037844384,77.7
1950-12-01,-2.4492935982947064e-16,1.0,76.7
1951-01-01,0.49999999999999994,0.8660254037844387,85.0
1951-02-01,0.8660254037844386,0.5000000000000001,84.8
1951-03-01,1.0,6.123233995736766e-17,79.3
1951-04-01,0.8660254037844387,-0.4999999999999998,131.7
1951-05-01,0.49999999999999994,-0.8660254037844387,153.7
1951-06-01,1.2246467991473532e-16,-1.0,142.4
1951-07-01,-0.4999999999999997,-0.8660254037844388,87.2
1951-08-01,-0.8660254037844384,-0.5000000000000004,86.5
1951-09-01,-1.0,-1.8369701987210297e-16,117.7
1951-10-01,-0.8660254037844386,0.5000000000000001,73.3
1951-11-01,-0.5000000000000004,0.8660254037844384,74.2
1951-12-01,-2.4492935982947064e-16,1.0,65.0
1952-01-01,0.49999999999999994,0.8660254037844387,57.9
1952-06-01,1.2246467991473532e-16,-1.0,52.0
1952-07-01,-0.4999999999999997,-0.8660254037844388,56.1
1952-08-01,-0.8660254037844384,-0.5000000000000004,77.8
1952-12-01,-2.4492935982947064e-16,1.0,48.9
1959-10-01,-0.8660254037844386,0.5000000000000001,157.7
1959-11-01,-0.5000000000000004,0.8660254037844384,175.6
1959-12-01,-2.4492935982947064e-16,1.0,177.1
1960-02-01,0.8660254037844386,0.5000000000000001,149.9
1960-03-01,1.0,6.123233995736766e-17,144.6
1960-04-01,0.8660254037844387,-0.4999999999999998,172.7
1960-05-01,0.49999999999999994,-0.8660254037844387,169.3
1960-06-01,1.2246467991473532e-16,-1.0,156.0
1960-07-01,-0.4999999999999997,-0.8660254037844388,172.4
1960-08-01,-0.8660254037844384,-0.5000000000000004,190.0
1960-09-01,-1.0,-1.8369701987210297e-16,180.1
1960-10-01,-0.8660254037844386,0.5000000000000001,117.3
1960-11-01,-0.5000000000000004,0.8660254037844384,126.9
1960-12-01,-2.4492935982947064e-16,1.0,121.2
1961-01-01,0.49999999999999994,0.8660254037844387,82.1
1961-02-01,0.8660254037844386,0.5000000000000001,65.4
1961-03-01,1.0,6.123233995736766e-17,75.2
1961-04-01,0.8660254037844387,-0.4999999999999998,86.9
1961-05-01,0.49999999999999994,-0.8660254037844387,72.3
1961-06-01,1.2246467991473532e-16,-1.0,109.5
1961-07-01,-0.4999999999999997,-0.8660254037844388,99.3
1961-08-01,-0.8660254037844384,-0.5000000000000004,79.2
1961-09-01,-1.0,-1.8369701987210297e-16,90.1
1961-10-01,-0.8660254037844386,0.5000000000000001,53.7
1961-11-01,-0.5000000000000004,0.8660254037844384,46.5
1961-12-01,-2.4492935982947064e-16,1.0,56.9
1962-01-01,0.49999999999999994,0.8660254037844387,55.1
1962-02-01,0.8660254037844386,0.5000000000000001,71.7
1962-03-01,1.0,6.123233995736766e-17,64.9
1962-04-01,0.8660254037844387,-0.4999999999999998,65.9
1962-05-01,0.49999999999999994,-0.8660254037844387,61.9
1962-06-01,1.2246467991473532e-16,-1.0,59.6
1962-09-01,-1.0,-1.8369701987210297e-16,72.7
1962-10-01,-0.8660254037844386,0.5000000000000001,56.1
1962-11-01,-0.5000000000000004,0.8660254037844384,38.8
1963-04-01,0.8660254037844387,-0.4999999999999998,41.7
1963-05-01,0.49999999999999994,-0.8660254037844387,61.1
1963-06-01,1.2246467991473532e-16,-1.0,51.2
1963-08-01,-0.8660254037844384,-0.5000000000000004,47.5
1963-09-01,-1.0,-1.8369701987210297e-16,55.2
1963-10-01,-0.8660254037844386,0.5000000000000001,50.1
1969-09-01,-1.0,-1.8369701987210297e-16,129.3
1969-11-01,-0.5000000000000004,0.8660254037844384,132.4
1970-08-01,-0.8660254037844384,-0.5000000000000004,131.7
1970-10-01,-0.8660254037844386,0.5000000000000001,122.6
1970-12-01,-2.4492935982947064e-16,1.0,118.2
1971-01-01,0.49999999999999994,0.8660254037844387,129.2
1971-02-01,0.8660254037844386,0.5000000000000001,111.8
1971-03-01,1.0,6.123233995736766e-17,85.9
1971-04-01,0.8660254037844387,-0.4999999999999998,101.6
1971-05-01,0.49999999999999994,-0.8660254037844387,81.5
1971-06-01,1.2246467991473532e-16,-1.0,70.7
1971-07-01,-0.4999999999999997,-0.8660254037844388,114.7
1971-08-01,-0.8660254037844384,-0.5000000000000004,87.0
1971-09-01,-1.0,-1.8369701987210297e-16,71.3
1971-10-01,-0.8660254037844386,0.5000000000000001,73.4
1971-11-01,-0.5000000000000004,0.8660254037844384,89.5
1971-12-01,-2.4492935982947064e-16,1.0,116.5
1972-01-01,0.49999999999999994,0.8660254037844387,87.0
1972-02-01,0.8660254037844386,0.5000000000000001,125.3
1972-03-01,1.0,6.123233995736766e-17,113.5
1972-04-01,0.8660254037844387,-0.4999999999999998,89.6
1972-05-01,0.49999999999999994,-0.8660254037844387,113.9
1972-06-01,1.2246467991473532e-16,-1.0,124.7
1972-07-01,-0.4999999999999997,-0.8660254037844388,108.3
1972-08-01,-0.8660254037844384,-0.5000000000000004,108.9
1972-09-01,-1.0,-1.8369701987210297e-16,90.7
1972-10-01,-0.8660254037844386,0.5000000000000001,86.9
1972-11-01,-0.5000000000000004,0.8660254037844384,59.2
1972-12-01,-2.4492935982947064e-16,1.0,64.3
1973-01-01,0.49999999999999994,0.8660254037844387,61.8
1973-02-01,0.8660254037844386,0.5000000000000001,60.9
1973-03-01,1.0,6.123233995736766e-17,65.4
1973-04-01,0.8660254037844387,-0.4999999999999998,81.8
1973-05-01,0.49999999999999994,-0.8660254037844387,60.3
1973-06-01,1.2246467991473532e-16,-1.0,56.1
1973-07-01,-0.4999999999999997,-0.8660254037844388,33.2
1973-08-01,-0.8660254037844384,-0.5000000000000004,36.6
1973-09-01,-1.0,-1.8369701987210297e-16,84.1
1973-10-01,-0.8660254037844386,0.5000000000000001,43.7
1973-11-01,-0.5000000000000004,0.8660254037844384,34.3
1973-12-01,-2.4492935982947064e-16,1.0,33.3
1974-01-01,0.49999999999999994,0.8660254037844387,39.4
1974-02-01,0.8660254037844386,0.5000000000000001,37.3
1974-04-01,0.8660254037844387,-0.4999999999999998,57.5
1974-05-01,0.49999999999999994,-0.8660254037844387,56.3
1974-06-01,1.2246467991473532e-16,-1.0,51.5
1974-07-01,-0.4999999999999997,-0.8660254037844388,79.1
1974-08-01,-0.8660254037844384,-0.5000000000000004,47.9
1974-09-01,-1.0,-1.8369701987210297e-16,57.2
1974-10-01,-0.8660254037844386,0.5000000000000001,67.2
1974-11-01,-0.5000000000000004,0.8660254037844384,35.9
1975-07-01,-0.4999999999999997,-0.8660254037844388,40.4
1975-08-01,-0.8660254037844384,-0.5000000000000004,56.7
1980-03-01,1.0,6.123233995736766e-17,178.7
1981-01-01,0.49999999999999994,0.8660254037844387,156.6
1981-06-01,1.2246467991473532e-16,-1.0,131.6
1981-11-01,-0.5000000000000004,0.8660254037844384,186.0
1982-01-01,0.49999999999999994,0.8660254037844387,149.8
1982-04-01,0.8660254037844387,-0.4999999999999998,170.3
1982-05-01,0.49999999999999994,-0.8660254037844387,119.3
1982-06-01,1.2246467991473532e-16,-1.0,163.7
1982-07-01,-0.4999999999999997,-0.8660254037844388,139.4
1982-08-01,-0.8660254037844384,-0.5000000000000004,161.9
1982-09-01,-1.0,-1.8369701987210297e-16,167.4
1982-10-01,-0.8660254037844386,0.5000000000000001,134.3
1982-11-01,-0.5000000000000004,0.8660254037844384,127.5
1982-12-01,-2.4492935982947064e-16,1.0,169.0
1983-01-01,0.49999999999999994,0.8660254037844387,115.5
1983-02-01,0.8660254037844386,0.5000000000000001,73.1
1983-03-01,1.0,6.123233995736766e-17,88.7
1983-04-01,0.8660254037844387,-0.4999999999999998,109.6
1983-05-01,0.49999999999999994,-0.8660254037844387,132.5
1983-06-01,1.2246467991473532e-16,-1.0,131.5
1983-07-01,-0.4999999999999997,-0.8660254037844388,108.9
1983-08-01,-0.8660254037844384,-0.5000000000000004,96.0
1983-09-01,-1.0,-1.8369701987210297e-16,69.9
1983-10-01,-0.8660254037844386,0.5000000000000001,72.5
1983-11-01,-0.5000000000000004,0.8660254037844384,45.7
1983-12-01,-2.4492935982947064e-16,1.0,45.6
1984-01-01,0.49999999999999994,0.8660254037844387,74.8
1984-02-01,0.8660254037844386,0.5000000000000001,110.2
1984-03-01,1.0,6.123233995736766e-17,116.7
1984-04-01,0.8660254037844387,-0.4999999999999998,90.4
1984-05-01,0.49999999999999994,-0.8660254037844387,96.9
1984-06-01,1.2246467991473532e-16,-1.0,65.1
1984-07-01,-0.4999999999999997,-0.8660254037844388,55.7
1984-08-01,-0.8660254037844384,-0.5000000000000004,35.0
1985-05-01,0.49999999999999994,-0.8660254037844387,32.4
1985-07-01,-0.4999999999999997,-0.8660254037844388,39.9
1990-06-01,1.2246467991473532e-16,-1.0,153.3
1990-09-01,-1.0,-1.8369701987210297e-16,169.1
1991-05-01,0.49999999999999994,-0.8660254037844387,166.9
1991-09-01,-1.0,-1.8369701987210297e-16,168.9
1991-11-01,-0.5000000000000004,0.8660254037844384,159.5
1992-03-01,1.0,6.123233995736766e-17,151.0
1992-04-01,0.8660254037844387,-0.4999999999999998,142.2
1992-05-01,0.49999999999999994,-0.8660254037844387,94.3
1992-06-01,1.2246467991473532e-16,-1.0,98.5
1992-07-01,-0.4999999999999997,-0.8660254037844388,114.2
1992-08-01,-0.8660254037844384,-0.5000000000000004,91.9
1992-09-01,-1.0,-1.8369701987210297e-16,94.0
1992-10-01,-0.8660254037844386,0.5000000000000001,133.4
1992-11-01,-0.5000000000000004,0.8660254037844384,129.6
1992-12-01,-2.4492935982947064e-16,1.0,122.0
1993-01-01,0.49999999999999994,0.8660254037844387,81.4
1993-02-01,0.8660254037844386,0.5000000000000001,127.8
1993-03-01,1.0,6.123233995736766e-17,102.4
1993-04-01,0.8660254037844387,-0.4999999999999998,94.4
1993-05-01,0.49999999999999994,-0.8660254037844387,78.8
1993-06-01,1.2246467991473532e-16,-1.0,69.6
1993-07-01,-0.4999999999999997,-0.8660254037844388,80.4
1993-08-01,-0.8660254037844384,-0.5000000000000004,62.5
1993-09-01,-1.0,-1.8369701987210297e-16,31.2
1993-10-01,-0.8660254037844386,0.5000000000000001,71.1
1993-11-01,-0.5000000000000004,0.8660254037844384,48.2
1993-12-01,-2.4492935982947064e-16,1.0,68.4
1994-01-01,0.49999999999999994,0.8660254037844387,84.9
1994-02-01,0.8660254037844386,0.5000000000000001,54.9
1994-03-01,1.0,6.123233995736766e-17,47.5
1994-05-01,0.49999999999999994,-0.8660254037844387,29.8
1994-06-01,1.2246467991473532e-16,-1.0,39.7
1994-07-01,-0.4999999999999997,-0.8660254037844388,50.6
1994-08-01,-0.8660254037844384,-0.5000000000000004,34.3
1994-09-01,-1.0,-1.8369701987210297e-16,40.5
1994-10-01,-0.8660254037844386,0.5000000000000001,67.1
1994-11-01,-0.5000000000000004,0.8660254037844384,29.5
1994-12-01,-2.4492935982947064e-16,1.0,32.2
1995-01-01,0.49999999999999994,0.8660254037844387,32.6
